,code,decileMarch24,d_or_o
11390,E01006973,0,0
11395,E01022997,0,1
11396,E01006905,0,2
11397,E01021393,0,0
11399,E01014057,0,2
11403,E01020961,0,2
11411,E01011315,0,1
11413,E01010597,0,1
11419,E01009937,0,0
11423,E01031040,0,1
11424,E01033590,0,1
11425,E01024350,0,1
11427,E01007681,0,0
11428,E01019878,0,2
11429,E01016393,0,2
11432,E01035429,0,0
11433,E01018516,0,0
11434,E01000654,0,1
11439,E01024456,0,2
11440,E01002655,0,1
11441,E01035202,0,1
11443,E01010006,0,1
11447,E01033650,0,0
11449,E01004865,0,1
11450,E01026618,0,0
11451,E01025637,0,0
11452,E01014310,0,0
11456,E01017316,0,1
11457,E01009861,0,2
11459,E01001284,0,0
11462,E01035050,0,0
11463,E01007131,0,1
11464,E01019819,0,0
11467,E01034356,0,1
11469,E01011950,0,0
11474,E01003662,0,0
11477,E01033242,0,2
11481,E01000592,0,1
11485,E01026481,0,0
11487,E01012377,0,2
11488,E01029456,0,1
11489,E01015909,0,2
11491,E01009226,0,2
11492,E01011421,0,2
11494,E01009129,0,0
11507,E01015507,0,2
11512,E01019456,0,0
11515,E01013692,0,2
11516,E01011643,0,2
11517,E01012582,0,1
11521,E01009801,0,0
11523,E01002653,0,2
11524,E01013748,0,1
11534,E01002063,0,1
11535,E01008561,0,0
11548,E01019863,0,1
11551,E01010603,0,0
11552,E01032136,0,0
11554,E01035307,0,0
11555,E01010028,0,2
11556,E01001287,0,2
11558,E01012634,0,0
11561,E01014588,0,0
11563,E01033648,0,2
11564,E01018120,0,0
11565,E01033126,0,2
11566,E01016212,0,0
11569,E01009015,0,1
11571,E01026985,0,0
11573,E01008634,0,1
11576,E01021186,0,2
11580,E01033268,0,2
11581,E01001105,0,0
11582,E01007520,0,1
11584,E01003769,0,1
11587,E01032107,0,1
11588,E01004826,0,2
11593,E01027942,0,2
11594,E01010886,0,2
11598,E01003987,0,1
11599,E01026869,0,2
11602,E01020234,0,0
11606,E01013658,0,0
11607,E01034471,0,0
11608,E01015811,0,2
11609,E01024303,0,2
11614,E01009364,0,1
11615,E01011427,0,2
11616,E01017614,0,2
11619,E01026510,0,1
11625,E01029542,0,1
11628,E01024657,0,1
11629,E01024856,0,1
11639,E01006700,0,2
11640,E01015857,0,0
11641,E01034943,0,1
11642,E01006213,0,0
11643,E01006282,0,1
11647,E01004295,0,2
11648,E01003757,0,0
11657,E01010356,0,2
11659,E01021113,0,0
11660,E01013850,0,2
11661,E01009815,0,1
11671,E01005659,0,2
11673,E01033643,0,0
11674,E01010573,0,0
11675,E01004396,0,2
11676,E01034942,0,1
11677,E01011433,0,1
11678,E01005516,0,2
11682,E01009210,0,1
11684,E01001961,0,0
11685,E01033025,0,0
11688,E01007522,0,1
11689,E01007112,0,1
11695,E01024906,0,0
11697,E01015647,0,2
11700,E01012761,0,2
11701,E01026603,0,2
11702,E01007652,0,0
11703,E01007362,0,0
11708,E01015845,0,0
11715,E01035047,0,1
11721,E01013656,0,1
11727,E01013281,0,1
11728,E01014589,0,1
11734,E01019193,0,2
11735,E01035306,0,1
11738,E01014305,0,0
11740,E01008538,0,1
11741,E01004694,0,0
11743,E01013608,0,0
11744,E01021550,0,2
11746,E01033013,0,0
11749,E01011829,0,2
11750,E01033372,0,1
11751,E01019464,0,2
11752,E01011338,0,1
11757,E01015846,0,0
11761,E01025228,0,1
11765,E01030946,0,0
11770,E01006925,0,0
11773,E01009243,0,0
11774,E01024345,0,1
11776,E01009384,0,2
11778,E01034116,0,1
11779,E01005389,0,0
11781,E01033982,0,0
11786,E01000818,0,2
11787,E01032924,0,2
11791,E01006875,0,2
11792,E01004954,0,1
11793,E01008905,0,0
11797,E01013860,0,2
11802,E01011967,0,1
11806,E01017524,0,1
11808,E01027180,0,0
11809,E01009209,0,2
11811,E01011597,0,2
11813,E01006641,0,1
11819,E01011764,0,2
11831,E01009155,0,0
11832,E01014605,0,0
11835,E01032271,0,0
11836,E01007879,0,0
11837,E01014801,0,1
11839,E01004933,0,1
11840,E01031566,0,2
11848,E01001025,0,1
11852,E01006248,0,2
11854,E01030526,0,2
11858,E01013280,0,1
11859,E01018548,0,1
11860,E01023185,0,0
11861,E01013981,0,1
11866,E01009030,0,2
11867,E01005222,0,0
11868,E01031577,0,0
11874,E01010626,0,2
11877,E01015658,0,1
11878,E01012183,0,0
11882,E01003694,0,1
11886,E01002093,0,2
11887,E01013500,0,0
11888,E01032574,0,1
11890,E01026954,0,1
11891,E01034930,0,2
11893,E01019856,0,2
11895,E01009794,0,2
11897,E01024600,0,2
11903,E01035094,0,0
11905,E01031598,0,0
11909,E01007178,0,1
11913,E01024343,0,1
11914,E01005496,0,1
11920,E01012443,0,2
11922,E01029290,0,0
11924,E01014567,0,2
11927,E01031395,0,2
11932,E01009838,0,0
11937,E01011618,0,2
11943,E01000374,0,0
11945,E01005427,0,2
11947,E01012607,0,0
11949,E01008873,0,1
11951,E01007326,0,1
11953,E01012207,0,2
11958,E01014047,0,0
11961,E01010619,0,1
11962,E01033033,0,2
11965,E01006947,0,2
11976,E01033440,0,0
11978,E01002224,0,0
11980,E01007128,0,2
11981,E01002127,0,2
11988,E01016356,0,0
11989,E01021357,0,2
11990,E01002061,0,0
11991,E01007130,0,2
11992,E01000029,0,1
11999,E01032971,0,1
12002,E01001308,0,1
12004,E01005710,0,2
12005,E01024737,0,1
12009,E01000611,0,0
12015,E01032637,0,2
12018,E01015308,0,2
12019,E01032812,0,0
12024,E01032318,0,2
12029,E01016495,0,0
12034,E01005226,0,0
12035,E01013978,0,2
12043,E01014865,0,0
12044,E01027323,0,1
12046,E01010517,0,1
12052,E01026681,0,2
12054,E01013852,0,2
12061,E01034130,0,1
12066,E01029023,0,1
12067,E01029427,0,1
12068,E01007698,0,0
12072,E01035365,0,2
12073,E01018961,0,0
12079,E01006305,0,0
12086,E01001703,0,2
12096,E01013610,0,1
12097,E01007966,0,0
12099,E01021333,0,1
12101,E01026423,0,2
12104,E01022928,0,2
12105,E01009834,0,0
12107,E01015703,0,2
12109,E01033687,0,0
12110,E01015514,0,1
12112,E01029493,0,2
12114,E01005094,0,0
12116,E01001322,0,1
12117,E01035074,0,2
12123,E01033979,0,2
12124,E01003440,0,1
12125,E01000466,0,0
12127,E01010747,0,1
12132,E01003775,0,2
12133,E01033031,0,0
12134,E01026953,0,0
12138,E01029594,0,1
12139,E01030949,0,2
12141,E01024665,0,1
12143,E01030218,0,1
12150,E01033688,0,0
12154,E01008906,0,1
12157,E01013205,0,0
12158,E01024857,0,0
12160,E01020205,0,0
12161,E01006610,0,2
12162,E01013238,0,1
12163,E01035023,0,0
12167,E01029515,0,0
12169,E01023121,0,1
12170,E01015597,0,0
12172,E01005598,0,2
12173,E01023500,0,2
12177,E01004357,0,1
12179,E01026940,0,0
12180,E01012080,0,2
12181,E01021841,0,0
12182,E01009942,0,2
12183,E01011917,0,0
12184,E01025586,0,0
12185,E01008480,0,2
12186,E01026620,0,2
12187,E01002674,0,2
12191,E01035025,0,1
12193,E01015039,0,1
12195,E01027174,0,0
12199,E01025186,0,1
12204,E01029239,0,0
12206,E01025038,0,0
12210,E01018306,0,2
12212,E01012561,0,2
12213,E01021930,0,0
12214,E01032538,0,2
12215,E01004124,0,2
12218,E01034113,0,1
12220,E01021952,0,1
12222,E01020589,0,2
12224,E01029249,0,2
12225,E01027850,0,0
12230,E01010163,0,1
12237,E01006002,0,1
12240,E01034799,0,0
12241,E01030432,0,1
12244,E01035049,0,0
12245,E01024877,0,0
12246,E01009172,0,2
12247,E01009227,0,1
12251,E01002122,0,2
12260,E01004148,0,2
12264,E01010850,0,0
12267,E01002528,0,0
12269,E01007553,0,1
12272,E01008384,0,1
12275,E01009719,0,2
12277,E01007657,0,1
12284,E01005234,0,2
12287,E01008870,0,1
12288,E01006775,0,1
12289,E01022855,0,2
12291,E01016361,0,1
12293,E01008032,0,0
12294,E01009316,0,0
12295,E01033257,0,1
12300,E01006932,0,0
12303,E01004459,0,2
12306,E01017806,0,0
12308,E01025183,0,1
12309,E01004770,0,1
12312,E01032828,0,2
12316,E01020581,0,1
12317,E01001420,0,0
12321,E01031475,0,2
12322,E01026225,0,0
12324,E01000433,0,0
12326,E01034616,0,2
12328,E01011822,0,2
12329,E01001458,0,1
12330,E01000380,0,2
12331,E01016054,0,2
12338,E01009233,0,0
12339,E01008635,0,1
12340,E01012773,0,2
12343,E01001259,0,2
12344,E01034926,0,0
12345,E01018482,0,0
12346,E01005364,0,0
12352,E01009800,0,2
12353,E01001424,0,2
12354,E01010982,0,0
12356,E01027249,0,1
12357,E01004415,0,2
12359,E01013657,0,1
12361,E01015722,0,0
12363,E01006362,0,1
12364,E01007068,0,0
12366,E01021219,0,1
12367,E01022280,0,0
12370,E01030158,0,1
12371,E01014204,0,2
12374,E01035412,0,2
12383,E01026801,0,1
12384,E01005147,0,2
12385,E01008387,0,1
12389,E01021955,0,0
12392,E01032517,0,1
12393,E01018069,0,2
12394,E01024904,0,0
12396,E01007125,0,2
12397,E01003436,0,2
12401,E01012011,0,1
12406,E01014572,0,1
12410,E01004871,0,0
12418,E01012057,0,1
12423,E01014320,0,0
12427,E01006717,0,1
12428,E01024696,0,2
12431,E01014573,0,2
12436,E01005522,0,0
12437,E01021359,0,2
12441,E01015905,0,0
12447,E01005706,0,0
12448,E01000610,0,0
12450,E01005676,0,0
12452,E01015669,0,1
12454,E01004014,0,2
12462,E01011812,0,1
12463,E01011795,0,1
12468,E01013207,0,0
12472,E01006484,0,0
12488,E01006761,0,1
12491,E01010355,0,0
12496,E01023467,0,0
12498,E01020679,0,0
12505,E01009943,0,1
12506,E01019157,0,0
12507,E01011802,0,2
12510,E01007826,0,2
12513,E01015829,0,2
12518,E01033804,0,1
12521,E01000336,0,2
12524,E01010161,0,2
12528,E01012008,0,0
12532,E01016165,0,0
12533,E01006465,0,2
12534,E01017491,0,0
12535,E01005186,0,1
12537,E01008172,0,0
12539,E01002441,0,1
12543,E01006882,0,1
12545,E01017132,0,2
12546,E01018215,0,0
12549,E01023101,0,2
12551,E01025181,0,0
12557,E01031572,0,2
12558,E01003642,0,0
12559,E01000408,0,2
12564,E01006061,0,1
12569,E01016400,0,1
12571,E01012081,0,1
12573,E01001465,0,2
12574,E01035397,0,0
12580,E01007559,0,0
12586,E01015891,0,1
12587,E01006444,0,0
12589,E01012209,0,1
12592,E01029506,0,1
12593,E01026797,0,2
12602,E01026980,0,1
12605,E01013132,0,0
12608,E01008030,0,2
12614,E01033285,0,1
12627,E01033695,0,2
12629,E01012182,0,0
12631,E01003756,0,0
12632,E01001429,0,0
12635,E01010177,0,2
12639,E01032878,0,2
12640,E01011646,0,0
12643,E01018119,0,2
12649,E01009803,0,0
12651,E01028760,0,0
12652,E01031109,0,1
12654,E01012868,0,1
12663,E01015705,0,0
12666,E01012961,0,1
12670,E01034298,0,1
12675,E01032834,0,2
12676,E01014101,0,2
12677,E01021131,0,1
12678,E01021135,0,2
12679,E01013580,0,1
12680,E01025936,0,1
12689,E01015785,0,1
12690,E01029527,0,1
12692,E01001698,0,0
12694,E01014690,0,1
12701,E01033796,0,1
12710,E01008039,0,0
12711,E01011830,0,0
12712,E01007919,0,1
12714,E01015689,0,0
12715,E01014921,0,0
12717,E01018565,0,0
12718,E01012574,0,0
12719,E01029751,0,2
12722,E01016396,0,2
12723,E01029643,0,2
12724,E01011965,0,1
12725,E01012161,0,1
12727,E01008505,0,2
12732,E01000367,0,0
12741,E01024694,0,2
12743,E01026708,0,1
12744,E01031066,0,1
12745,E01026863,0,2
12746,E01031420,0,2
12749,E01026843,0,2
12754,E01014304,0,1
12757,E01003719,0,2
12758,E01005439,0,0
12762,E01014802,0,0
12766,E01012765,0,1
12773,E01005262,0,0
12777,E01030171,0,1
12779,E01007163,0,2
12782,E01012578,0,2
12783,E01023587,0,1
12786,E01002931,0,1
12790,E01014159,0,1
12791,E01028577,0,1
12793,E01013673,0,0
12796,E01008911,0,1
12802,E01003452,0,2
12807,E01009627,0,2
12810,E01020950,0,1
12814,E01002602,0,1
12816,E01006927,0,2
12820,E01008024,0,2
12824,E01034913,0,2
12825,E01006442,0,1
12829,E01014044,0,1
12831,E01034041,0,0
12838,E01019030,0,0
12840,E01008176,0,1
12853,E01016469,0,2
12854,E01011756,0,0
12855,E01029994,0,1
12856,E01011648,0,2
12861,E01032341,0,1
12874,E01026830,0,1
12875,E01014307,0,0
12877,E01014313,0,2
12880,E01010058,0,0
12886,E01010304,0,1
12887,E01009137,0,2
12888,E01010762,0,2
12889,E01031327,0,1
12893,E01001418,0,1
12894,E01020251,0,1
12895,E01026629,0,1
12896,E01021871,0,0
12898,E01034535,0,1
12904,E01027145,0,0
12905,E01009938,0,0
12907,E01009105,0,2
12910,E01006740,0,1
12911,E01008909,0,2
12912,E01012606,0,0
12915,E01005061,0,2
12921,E01001955,0,2
12926,E01034027,0,2
12930,E01010124,0,0
12931,E01008027,0,1
12933,E01023973,0,0
12938,E01004956,0,2
12940,E01027741,0,1
12941,E01009228,0,2
12942,E01007684,0,2
12948,E01021664,0,1
12949,E01032242,0,2
12954,E01028283,0,2
12960,E01032374,0,0
12965,E01016167,0,1
12966,E01034129,0,1
12967,E01018047,0,1
12969,E01016910,0,0
12973,E01003389,0,0
12975,E01007832,0,0
12977,E01013356,0,1
12978,E01003767,0,1
12979,E01034268,0,1
12980,E01029529,0,0
12986,E01001318,0,0
12990,E01033472,0,0
12991,E01011655,0,1
12993,E01014215,0,2
12994,E01021869,0,2
12997,E01007361,0,1
13002,E01033892,0,1
13006,E01009025,0,2
13011,E01014348,0,1
13017,E01020693,0,2
13018,E01008222,0,2
13022,E01015898,0,0
13024,E01021111,0,0
13030,E01012867,0,2
13033,E01005998,0,2
13035,E01013583,0,2
13036,E01020724,0,2
13039,E01012608,0,0
13040,E01035044,0,0
13042,E01005344,0,0
13043,E01016175,0,0
13051,E01009625,0,1
13052,E01008212,0,1
13058,E01035126,0,1
13070,E01004978,0,1
13072,E01006730,0,0
13075,E01029528,0,1
13078,E01027235,0,0
13090,E01027192,0,0
13094,E01009022,0,0
13096,E01002059,0,2
13097,E01005579,0,2
13099,E01014353,0,0
13105,E01009376,0,2
13108,E01028304,0,0
13110,E01034510,0,1
13111,E01013163,0,2
13113,E01011759,0,2
13115,E01005999,0,0
13117,E01034946,0,2
13120,E01009070,0,2
13121,E01005369,0,1
13123,E01029201,0,1
13125,E01015842,0,0
13128,E01009011,0,0
13129,E01017133,0,0
13130,E01010761,0,2
13135,E01023785,0,1
13137,E01002409,0,0
13140,E01015698,0,1
13142,E01001313,0,2
13143,E01007566,0,0
13150,E01004837,0,1
13152,E01033667,0,0
13157,E01032241,0,0
13164,E01031073,0,2
13168,E01034929,0,1
13171,E01018560,0,2
13177,E01003419,0,2
13179,E01015388,0,1
13181,E01012866,0,1
13183,E01017809,0,0
13184,E01032670,0,1
13186,E01035051,0,0
13194,E01001432,0,0
13197,E01015055,0,0
13198,E01023009,0,2
13202,E01028181,0,0
13204,E01016452,0,0
13205,E01013609,0,0
13206,E01026127,0,2
13218,E01005321,0,2
13219,E01006003,0,2
13225,E01031172,0,0
13228,E01025324,0,2
13232,E01011504,0,1
13235,E01034254,0,1
13239,E01015986,0,0
13243,E01004358,0,0
13245,E01012454,0,2
13248,E01001121,0,0
13249,E01017914,0,1
13251,E01009405,0,2
13252,E01021911,0,0
13260,E01005433,0,0
13262,E01007604,0,2
13264,E01005084,0,2
13266,E01016220,0,1
13268,E01032117,0,0
13269,E01019533,0,1
13272,E01029159,0,1
13274,E01013746,0,1
13277,E01005432,0,0
13279,E01015783,0,2
13288,E01016835,0,0
13292,E01011826,0,0
13293,E01016357,0,0
13294,E01010060,0,1
13295,E01012393,0,2
13297,E01015807,0,0
13299,E01005371,0,0
13302,E01001271,0,1
13306,E01006470,0,2
13307,E01012914,0,2
13308,E01009173,0,0
13313,E01029996,0,2
13315,E01005116,0,0
13316,E01005139,0,0
13320,E01009132,0,0
13322,E01033690,0,0
13328,E01025054,0,1
13329,E01032370,0,2
13341,E01030293,0,1
13344,E01005232,0,2
13349,E01015755,0,0
13353,E01009127,0,2
13355,E01005523,0,1
13356,E01017366,0,1
13360,E01004820,0,1
13361,E01010665,0,0
13363,E01005573,0,2
13364,E01026966,0,2
13367,E01009224,0,0
13368,E01022215,0,2
13369,E01033286,0,0
13374,E01010871,0,2
13379,E01006137,0,1
13380,E01025590,0,1
13386,E01033217,0,1
13389,E01015824,0,1
13390,E01015820,0,0
13391,E01025712,0,1
13399,E01005365,0,2
13400,E01010750,0,0
13410,E01020927,0,0
13414,E01015720,0,1
13415,E01014423,0,2
13417,E01033170,0,1
13419,E01020616,0,2
13421,E01004979,0,0
13424,E01006891,0,1
13428,E01014808,0,0
13429,E01009348,0,2
13431,E01029778,0,0
13433,E01030935,0,0
13438,E01011733,0,0
13443,E01019691,0,1
13444,E01011793,0,1
13448,E01022324,0,2
13449,E01028547,0,0
13455,E01028954,0,0
13465,E01013437,0,1
13470,E01007359,0,0
13477,E01026842,0,1
13480,E01015847,0,0
13484,E01012630,0,2
13489,E01012860,0,2
13490,E01012724,0,1
13491,E01016086,0,0
13495,E01021995,0,1
13496,E01009225,0,1
13497,E01020327,0,2
13499,E01015622,0,0
13500,E01031469,0,1
13501,E01033167,0,2
13508,E01015721,0,1
13509,E01014367,0,2
13511,E01013742,0,1
13516,E01032432,0,0
13522,E01026001,0,2
13524,E01015070,0,1
13526,E01012809,0,2
13532,E01015702,0,2
13539,E01020959,0,0
13540,E01031064,0,2
13541,E01011796,0,1
13548,E01019806,0,2
13549,E01015743,0,2
13551,E01012799,0,2
13554,E01030639,0,0
13557,E01021860,0,0
13559,E01010746,0,1
13561,E01005322,0,0
13567,E01030219,0,2
13579,E01011011,0,1
13584,E01011144,0,1
13586,E01007098,0,2
13590,E01014197,0,0
13593,E01034297,0,1
13596,E01008020,0,1
13600,E01026965,0,2
13601,E01019667,0,1
13603,E01026803,0,0
13604,E01019008,0,2
13609,E01015782,0,2
13612,E01009207,0,0
13613,E01007420,0,1
13614,E01034137,0,0
13617,E01008936,0,1
13619,E01003786,0,1
13621,E01020929,0,2
13622,E01005375,0,1
13628,E01030027,0,2
13629,E01026557,0,2
13635,E01010120,0,0
13637,E01034262,0,1
13650,E01024508,0,2
13651,E01019244,0,1
13652,E01015859,0,0
13653,E01030953,0,2
13656,E01026555,0,2
13657,E01031096,0,2
13661,E01005372,0,1
13662,E01023795,0,2
13671,E01001316,0,1
13674,E01023889,0,1
13681,E01033799,0,1
13686,E01033676,0,1
13687,E01010848,0,1
13688,E01008137,0,2
13689,E01014565,0,1
13690,E01026631,0,1
13694,E01012587,0,2
13695,E01012155,0,0
13702,E01006930,0,1
13705,E01014088,0,1
13714,E01008224,0,1
13717,E01019852,0,1
13718,E01024065,0,0
13722,E01020622,0,1
13731,E01035022,0,1
13732,E01009837,0,0
13735,E01009553,0,1
13737,E01020613,0,1
13743,E01010748,0,2
13754,E01011798,0,0
13757,E01007160,0,2
13758,E01018127,0,1
13761,E01013485,0,2
13769,E01026204,0,0
13771,E01034020,0,0
13772,E01032304,0,0
13774,E01023099,0,2
13780,E01028761,0,2
13785,E01012721,0,0
13790,E01005862,0,1
13791,E01027394,0,1
13792,E01029779,0,2
13795,E01031024,0,0
13801,E01027148,0,2
13805,E01026488,0,0
13815,E01034232,0,1
13819,E01018990,0,0
13821,E01006450,0,1
13822,E01009223,0,0
13830,E01009230,0,2
13831,E01034104,0,1
13835,E01007156,0,1
13838,E01008184,0,1
13850,E01031133,0,0
13851,E01015826,0,0
13855,E01012804,0,0
13856,E01005286,0,1
13857,E01012442,0,0
13858,E01007585,0,2
13862,E01003754,0,1
13863,E01013275,0,1
13868,E01019858,0,0
13870,E01032067,0,0
13873,E01015903,0,1
13874,E01007534,0,1
13875,E01013520,0,0
13882,E01029436,0,1
13889,E01011127,0,2
13891,E01007074,0,0
13893,E01015748,0,0
13896,E01023663,0,2
13898,E01012577,0,0
13901,E01020136,0,2
13902,E01029233,0,2
13906,E01012678,0,0
13909,E01014335,0,0
13911,E01011496,0,2
13914,E01020926,0,1
13916,E01017805,0,0
13919,E01016790,0,2
13929,E01025343,0,2
13932,E01004981,0,1
13935,E01021643,0,2
13939,E01026292,0,2
13941,E01001072,0,2
13953,E01014240,0,1
13958,E01026542,0,0
13967,E01006024,0,2
13971,E01019478,0,2
13974,E01033567,0,1
13981,E01015768,0,0
13985,E01028545,0,1
13990,E01005354,0,1
13995,E01019012,0,0
14000,E01018483,0,0
14011,E01027241,0,0
14012,E01010141,0,2
14013,E01019879,0,1
14014,E01020635,0,2
14016,E01021858,0,1
14019,E01010832,0,2
14021,E01020947,0,0
14022,E01002211,0,0
14030,E01009923,0,1
14033,E01003422,0,1
14037,E01016102,0,1
14039,E01034458,0,0
14040,E01026205,0,0
14049,E01013497,0,1
14052,E01012643,0,2
14053,E01006931,0,1
14054,E01005468,0,2
14060,E01029232,0,2
14066,E01022716,0,1
14075,E01028813,0,1
14076,E01001326,0,1
14078,E01007535,0,2
14081,E01032384,0,1
14082,E01019634,0,0
14086,E01019256,0,2
14088,E01020942,0,0
14089,E01019420,0,0
14090,E01026837,0,0
14093,E01013506,0,0
14094,E01019635,0,1
14100,E01031564,0,1
14108,E01009668,0,0
14110,E01008935,0,2
14114,E01034071,0,0
14115,E01009494,0,2
14116,E01024715,0,1
14119,E01024712,0,2
14120,E01015040,0,0
14121,E01021146,0,0
14123,E01013135,0,0
14132,E01023866,0,0
14133,E01003435,0,2
14134,E01007452,0,2
14137,E01015727,0,0
14138,E01005459,0,2
14139,E01004812,0,0
14140,E01016369,0,0
14141,E01011214,0,0
14144,E01027970,0,2
14145,E01032068,0,2
14149,E01029435,0,0
14153,E01020957,0,1
14155,E01011602,0,2
14163,E01020680,0,1
14166,E01005320,0,1
14167,E01004831,0,1
14168,E01006884,0,0
14169,E01011410,0,2
14171,E01034837,0,0
14173,E01016087,0,0
14175,E01020607,0,2
14180,E01006241,0,0
14181,E01008894,0,2
14187,E01012771,0,2
14189,E01021859,0,1
14191,E01011132,0,1
14196,E01013499,0,1
14206,E01009374,0,1
14216,E01027216,0,0
14218,E01011520,0,2
14219,E01025888,0,2
14220,E01034108,0,0
14221,E01003640,0,2
14222,E01007207,0,2
14223,E01021477,0,0
14228,E01018983,0,1
14232,E01012642,0,0
14234,E01012679,0,2
14239,E01027487,0,1
14241,E01023146,0,0
14245,E01033214,0,2
14246,E01009002,0,0
14247,E01012010,0,0
14251,E01017423,0,0
14252,E01004897,0,0
14253,E01021831,0,0
14256,E01011763,0,0
14257,E01009628,0,0
14265,E01026038,0,0
14266,E01026840,0,2
14270,E01013993,0,2
14271,E01020925,0,0
14278,E01006999,0,2
14280,E01014043,0,0
14281,E01018540,0,1
14288,E01012378,0,0
14290,E01026360,0,2
14292,E01019158,0,1
14295,E01028205,0,1
14296,E01005247,0,2
14297,E01015854,0,0
14299,E01006474,0,2
14303,E01015159,0,0
14305,E01017804,0,2
14312,E01005462,0,2
14313,E01003638,0,2
14315,E01010600,0,1
14320,E01026806,0,1
14325,E01034128,0,2
14328,E01005328,0,1
14330,E01034325,0,2
14337,E01007312,0,2
14338,E01031955,0,0
14340,E01015078,0,1
14341,E01003364,0,1
14343,E01014329,0,1
14347,E01019166,0,1
14348,E01017126,0,0
14355,E01013537,0,1
14357,E01017429,0,2
14358,E01011599,0,1
14359,E01007309,0,1
14365,E01000567,0,2
14368,E01005363,0,0
14374,E01032595,0,0
14379,E01012680,0,2
14383,E01026804,0,1
14386,E01023028,0,2
14388,E01012916,0,0
14407,E01006741,0,1
14408,E01005177,0,2
14411,E01015381,0,2
14413,E01011600,0,1
14414,E01019834,0,0
14422,E01005717,0,2
14426,E01029235,0,1
14433,E01029418,0,1
14452,E01003418,0,1
14453,E01021009,0,0
14455,E01011928,0,2
14460,E01012872,0,1
14461,E01009299,0,0
14462,E01004935,0,2
14465,E01033615,0,0
14467,E01007969,0,1
14471,E01001010,0,2
14473,E01024961,0,2
14491,E01007456,0,0
